,Unnamed: 0.1,Brand,Title,Sku,Model,Url,Categories
762,993,MARVEL ,4.9-cu ft Built-In Mini Fridge Freezer Compartment (Stainless Steel),727327,ML24RIS4RS,https://www.lowes.com/pd/MARVEL-4-9-cu-ft-Built-In-Mini-Fridge-Freezer-Compartment-Stainless-Steel/1000220219,['Undercounter Refrigerators']
763,994,MARVEL ,5.3-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),727255,ML24RAS1LS,https://www.lowes.com/pd/MARVEL-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000220217,['Undercounter Refrigerators']
764,995,MARVEL ,5.3-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),727254,ML24RAS1RS,https://www.lowes.com/pd/MARVEL-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000220215,['Undercounter Refrigerators']
765,996,MARVEL ,Outdoor 5.3-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),534377,MO24RAS1LS,https://www.lowes.com/pd/MARVEL-Outdoor-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50387802,['Undercounter Refrigerators']
766,997,Northland ,5.3-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),728993,NL24RAS0RS,https://www.lowes.com/pd/Northland-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000256911,['Undercounter Refrigerators']
767,998,Northland ,Outdoor 5.3-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),729016,NO24RAS0RS,https://www.lowes.com/pd/Northland-Outdoor-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000256927,['Undercounter Refrigerators']
768,999,Northland ,5.3-cu ft Built-In/Freestanding Mini Fridge (Black),728979,NL24RAS0RB,https://www.lowes.com/pd/Northland-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Black/1000256903,['Undercounter Refrigerators']
769,1000,MARVEL ,Outdoor 5.3-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),534376,MO24RAS1RS,https://www.lowes.com/pd/MARVEL-Outdoor-5-3-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50387800,['Undercounter Refrigerators']
770,1001,KitchenAid ,5.1-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),554699,KURL304ESS,https://www.lowes.com/pd/KitchenAid-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50409138,['Undercounter Refrigerators']
771,1002,KitchenAid ,5.1-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),554709,KURR204ESB,https://www.lowes.com/pd/KitchenAid-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50409148,['Undercounter Refrigerators']
772,1003,KitchenAid ,4.9-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),554701,KURL104ESB,https://www.lowes.com/pd/KitchenAid-4-9-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/50409140,['Undercounter Refrigerators']
773,1004,KitchenAid ,4.9-cu ft Built-In/Freestanding Mini Fridge (Panel Ready),554706,KURL104EPA,https://www.lowes.com/pd/KitchenAid-4-9-cu-ft-Built-In-Freestanding-Mini-Fridge-Panel-Ready/50409146,['Undercounter Refrigerators']
774,1005,Whirlpool ,5.1-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),960709,WUR50X24HZ,https://www.lowes.com/pd/Whirlpool-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000366141,['Undercounter Refrigerators']
775,1006,Whirlpool ,5.1-cu ft Undercounter Mini Fridge (Stainless Steel),965218,WUR35X24HZ,https://www.lowes.com/pd/Whirlpool-5-1-cu-ft-Undercounter-Mini-Fridge-Stainless-Steel/1000512625,['Undercounter Refrigerators']
776,1007,Summit Appliance ,5.5-cu ft Built-In/Freestanding Mini Fridge (White),1293951,ADA61W,https://www.lowes.com/pd/Summit-Appliance-5-5-cu-ft-Built-In-Freestanding-Mini-Fridge-White/1000764358,['Undercounter Refrigerators']
777,1008,Summit Appliance ,5.1-cu ft Built-In/Freestanding Mini Fridge Freezer Compartment (Stainless Steel Door and Black Cabinet),1293949,ADA65S,https://www.lowes.com/pd/Summit-Appliance-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Freezer-Compartment-Stainless-Steel-Door-and-Black-Cabinet/1000761546,['Undercounter Refrigerators']
778,1009,Summit Appliance ,5.5-cu ft Built-In Mini Fridge (Stainless Steel Door and Black Cabinet),1293952,BAR63S,https://www.lowes.com/pd/Summit-Appliance-5-5-cu-ft-Built-In-Mini-Fridge-Stainless-Steel-Door-and-Black-Cabinet/1000764364,['Undercounter Refrigerators']
779,1010,Summit Appliance ,5.5-cu ft Built-In/Freestanding Mini Fridge (White),1293950,BAR61W,https://www.lowes.com/pd/Summit-Appliance-5-5-cu-ft-Built-In-Freestanding-Mini-Fridge-White/1000764352,['Undercounter Refrigerators']
780,1011,Summit Appliance ,5.5-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel Door and Black Cabinet),1293953,ADA63S,https://www.lowes.com/pd/Summit-Appliance-5-5-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel-Door-and-Black-Cabinet/1000764370,['Undercounter Refrigerators']
781,1022,Summit Appliance,5.1-cu ft Built-In/Freestanding Mini Fridge Freezer Compartment (Stainless Steel Door and Black Cabinet),1293948,BRF65S,https://www.lowes.com/pd/Summit-Appliance-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Freezer-Compartment-Stainless-Steel-Door-and-Black-Cabinet/1000761540,['Undercounter Refrigerators']
782,1027,Summit Appliance ,4.6-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),1293961,CL69ROSW,https://www.lowes.com/pd/Summit-Appliance-4-6-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000756174,['Undercounter Refrigerators']
783,1028,Summit Appliance ,4.6-cu ft Built-In/Freestanding Mini Fridge (Stainless Steel),1293962,CL67ROSB,https://www.lowes.com/pd/Summit-Appliance-4-6-cu-ft-Built-In-Freestanding-Mini-Fridge-Stainless-Steel/1000756184,['Undercounter Refrigerators']
784,1029,MARVEL ,5.1-cu ft Built-In/Freestanding Mini Fridge (Panel Ready),1221474,ML24RAP3RP,https://www.lowes.com/pd/MARVEL-5-1-cu-ft-Built-In-Freestanding-Mini-Fridge-Panel-Ready/1000649615,['Undercounter Refrigerators']
785,1030,Vinotemp ,Designer 5.6-cu ft Built-In Mini Fridge (Stainless Steel),1220647,VT-DSODREF,https://www.lowes.com/pd/Vinotemp-Designer-5-6-cu-ft-Built-In-Mini-Fridge-Stainless-Steel/1000640365,['Undercounter Refrigerators']
786,1046,Boelter Brands ,0.614-cu ft Freestanding Mini Fridge (Black),1523338,153496,https://www.lowes.com/pd/Boelter-Brands-Denver-Broncos-0-614-cu-ft-Freestanding-Mini-Fridge-Black/1001095902,['Undercounter Refrigerators']
787,1047,Boelter Brands ,0.614-cu ft Freestanding Mini Fridge (Black),1523331,153489,https://www.lowes.com/pd/Boelter-Brands-Baltimore-Ravens-0-614-cu-ft-Freestanding-Mini-Fridge-Black/1001095832,['Undercounter Refrigerators']
788,1048,KitchenAid,4.9-cu ft Built-In/Freestanding Mini Fridge (Panel Ready),554713,KURR104EPA,https://www.lowes.com/pd/KitchenAid-4-9-cu-ft-Built-In-Freestanding-Mini-Fridge-Panel-Ready/50409150,['Undercounter Refrigerators']
789,1061,Hisense ,4.4-cu ft Freestanding Mini Fridge Freezer Compartment (Black Stainless Steel),2131369,LCT43D6AVE,https://www.lowes.com/pd/Hisense-4-4-cu-ft-Counter-depth-Top-Freezer-Refrigerator-Black-Ss-Look-ENERGY-STAR/1002927634,['Counter-Depth Refrigerators']
790,1070,Premium Levella ,7.4-cu ft Counter-Depth Top-Freezer Refrigerator (Black) ENERGY STAR,2461888,PRF737HB,https://www.lowes.com/pd/Premium-Levella-7-4-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1002550448,['Counter-Depth Refrigerators']
791,1071,Hisense ,2.7-cu ft Freestanding Mini Fridge (Silver),2131390,LCR27D6NSE,https://www.lowes.com/pd/Hisense-2-7-cu-ft-Freezerless-Refrigerator-Silver-ENERGY-STAR/1002981228,['Counter-Depth Refrigerators']
792,1072,Hisense ,3.3-cu ft Freestanding Mini Fridge Freezer Compartment (Silver),1697698,LCT33D6ASE,https://www.lowes.com/pd/Hisense-3-3-cu-ft-Top-Freezer-Refrigerator-Silver-ENERGY-STAR/1002922034,['Counter-Depth Refrigerators']
793,1073,Hisense ,4.4-cu ft Freestanding Mini Fridge (Silver),2131349,LCR44D6NSE,https://www.lowes.com/pd/Hisense-4-4-cu-ft-Freezerless-Refrigerator-Sliver-ENERGY-STAR/1002927622,['Counter-Depth Refrigerators']
794,1078,Hisense ,1.7-cu ft Freestanding Mini Fridge (Black),2131356,LCR17D6NBE,https://www.lowes.com/pd/Hisense-1-7-cu-ft-Freezerless-Refrigerator-Black-ENERGY-STAR/1002981220,['Counter-Depth Refrigerators']
795,1091,Hisense,3.3-cu ft Freestanding Mini Fridge (Silver),2131346,LCR33D6NSE,https://www.lowes.com/pd/Hisense-3-3-cu-ft-Freezerless-Refrigerator-Sliver-ENERGY-STAR/1002927610,['Counter-Depth Refrigerators']
796,1102,Danby ,Designer ENERGY STAR 4.4-cu ft Freestanding Mini Fridge (Black),831654,DAR044A4BDD,https://www.lowes.com/pd/Danby-Designer-ENERGY-STAR-4-4-cu-ft-Built-In-Freestanding-Mini-Fridge-Black/1000822990,['Counter-Depth Refrigerators']
797,1103,Hisense ,4.4-cu ft Freestanding Mini Fridge Freezer Compartment (Silver),2131353,LCT43D6ASE,https://www.lowes.com/pd/Hisense-4-4-cu-ft-Top-Freezer-Refrigerator-Silver-ENERGY-STAR/1002981218,['Counter-Depth Refrigerators']
798,1113,Hisense ,2.7-cu ft Freestanding Mini Fridge (Black),2131351,LCR27D6NBE,https://www.lowes.com/pd/Hisense-2-7-cu-ft-Freezerless-Refrigerator-Black-ENERGY-STAR/1002981216,['Counter-Depth Refrigerators']
799,1114,Danby ,Designer ENERGY STAR 4.4-cu ft Freestanding Mini Fridge (White),831652,DAR044A4WDD,https://www.lowes.com/pd/Danby-Designer-ENERGY-STAR-4-4-cu-ft-Freestanding-Mini-Fridge-White/1000662225,['Counter-Depth Refrigerators']
800,1116,Samsung ,22.6-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Tuscan Stainless Steel) ENERGY STAR,1438342,RF23M8070DT,https://www.lowes.com/pd/Samsung-22-6-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Tuscan-Stainless-Steel-ENERGY-STAR/1001035268,['Counter-Depth Refrigerators']
801,1118,KitchenAid ,23.8-cu ft 3-Door Counter-Depth 36-in French Door Platinum Interior Refrigerator - Stainless Steel,819692,KRFC704FSS,https://www.lowes.com/pd/KitchenAid-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/1001054756,['Counter-Depth Refrigerators']
802,1119,Cafe ,18.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte White) ENERGY STAR,1442919,CWE19SP4NW2,https://www.lowes.com/pd/Cafe-18-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-White-ENERGY-STAR/1000955580,['Counter-Depth Refrigerators']
803,1120,Cafe ,18.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte Black) ENERGY STAR,1442918,CWE19SP3ND1,https://www.lowes.com/pd/Cafe-18-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-Black-ENERGY-STAR/1000955576,['Counter-Depth Refrigerators']
804,1123,Samsung,4-Door Flex 22.6-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,492907,RF24FSEDBSR,https://www.lowes.com/pd/Samsung-4-Door-Flex-22-6-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50073201,['Counter-Depth Refrigerators']
805,1124,Whirlpool,23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - White,880341,WRF954CIHW,https://www.lowes.com/pd/Whirlpool-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000337015,['Counter-Depth Refrigerators']
806,1125,Whirlpool,23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - Black,880339,WRF954CIHB,https://www.lowes.com/pd/Whirlpool-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Black-ENERGY-STAR/1000337007,['Counter-Depth Refrigerators']
807,1140,GE ,22.2-cu ft Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,786387,GYE22HSKSS,https://www.lowes.com/pd/GE-22-2-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000048205,['Counter-Depth Refrigerators']
808,1143,Bosch ,800 11-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,604765,B11CB81SSS,https://www.lowes.com/pd/Bosch-800-11-cu-ft-Counter-depth-Bottom-Freezer-Refriger/1000025525,['Counter-Depth Refrigerators']
809,1146,Bosch ,300 20.2-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1025470,B20CS30SNS,https://www.lowes.com/pd/Bosch-300-20-2-cu-ft-Counter-depth-Side-by-Side-Refriger/1000379109,['Counter-Depth Refrigerators']
810,1148,Whirlpool ,20.6-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless),490609,WRS571CIHV,https://www.lowes.com/pd/Whirlpool-20-6-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000356421,['Counter-Depth Refrigerators']
811,1196,Samsung,Family Hub 22-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1392373,RF22R7551SR,https://www.lowes.com/pd/Samsung-Family-Hub-22-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000948468,['Counter-Depth Refrigerators']
812,1198,Fisher & Paykel,17.5-cu ft Counter-depth Bottom-Freezer Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1034285,RF170BLPUX6 N,https://www.lowes.com/pd/Fisher-Paykel-17-5-cu-ft-Counter-depth-Bottom-Freezer-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000507259,['Counter-Depth Refrigerators']
813,1199,Chambers,Vintage 10-cu ft Counter-Depth Top-Freezer Refrigerator (Sky Blue),1312505,MRS330-09SB,https://www.lowes.com/pd/Chambers-Vintage-10-cu-ft-Counter-Depth-Top-Freezer-Refrigerator-Sky-Blue/1000896798,['Counter-Depth Refrigerators']
814,1200,GE,Cafe 22.2-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Slate) ENERGY STAR,847940,CYE22UELDS,https://www.lowes.com/pd/GE-Cafe-22-2-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Slate-ENERGY-STAR/1000264777,['Counter-Depth Refrigerators']
815,1223,LG ,Craft Ice Smart Wi-Fi Enabled 23.5-cu ft Counter-Depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1597278,LRFVC2406D,https://www.lowes.com/pd/LG-Craft-Ice-Smart-Wi-Fi-Enabled-23-5-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1001157680,['Counter-Depth Refrigerators']
816,1229,Bosch,800 10.07-cu ft Counter-depth Bottom-Freezer Refrigerator (White) ENERGY STAR,538175,B10CB80NVW,https://www.lowes.com/pd/Bosch-800-10-07-cu-ft-Counter-depth-Bottom-Freezer-Refri/50408912,['Counter-Depth Refrigerators']
817,1239,Bosch,800 10.07-cu ft Counter-depth Bottom-Freezer Refrigerator (Black) ENERGY STAR,538181,B10CB80NVB,https://www.lowes.com/pd/Bosch-800-10-07-cu-ft-Counter-depth-Bottom-Freezer-Refri/50408914,['Counter-Depth Refrigerators']
818,1268,Avanti,3.3-cu ft Freestanding Mini Fridge (Black),1843810,AVARM3316B,https://www.lowes.com/pd/Avanti-3-3-Cu-Ft-Refrigerator-with-Chiller-Compartment-Black/1002749868,['Counter-Depth Refrigerators']
819,1272,Avanti,3.2-cu ft Freestanding Mini Fridge (Black),1843806,AVAAR321BB,https://www.lowes.com/pd/Avanti-3-2-Cu-Ft-Superconductor-Refrigerator-Black/1002749836,['Counter-Depth Refrigerators']
820,1273,Avanti,5.5-cu ft Freestanding Mini Fridge Freezer Compartment (Black/Stainless Steel),1843811,AVARMS551SS,https://www.lowes.com/pd/Avanti-5-5-cu-ft-Freestanding-Mini-Fridge-Freezer-Compartment-Black-Stainless-Steel/1002749876,['Counter-Depth Refrigerators']
821,1274,Avanti,3.3-cu ft Freestanding Mini Fridge (White),1843809,AVARM3306W,https://www.lowes.com/pd/Avanti-3-3-Cu-Ft-Refrigerator-with-Chiller-Compartment-White/1002749856,['Counter-Depth Refrigerators']
822,1275,Avanti,3.1-cu ft Freestanding Mini Fridge Freezer Compartment (Black/Stainless Steel),1843808,AVARA31B3S,https://www.lowes.com/pd/Avanti-Counter-Height-3-1-Cu-Ft-Two-Door-Refrigerator-Freezer-Black-Stainless-Steel/1002749846,['Counter-Depth Refrigerators']
823,1276,Samsung,22-cu ft Counter-Depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1689416,RS22T5201SG,https://www.lowes.com/pd/Samsung-22-cu-ft-Counter-Depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1002238662,['Counter-Depth Refrigerators']
824,1277,Samsung ,Family Hub 21.5-cu ft Counter-Depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1689419,RS22T5561SG,https://www.lowes.com/pd/Samsung-Family-Hub-21-5-cu-ft-Counter-Depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1002238938,['Counter-Depth Refrigerators']
825,1278,Cafe ,Keurig K-Cup Brewing System 22.2-cu ft Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,1323697,CYE22UP2MS1,https://www.lowes.com/pd/Cafe-Keurig-K-Cup-Brewing-System-22-2-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000842490,['Counter-Depth Refrigerators']
826,1282,Cafe ,23.1-cu ft Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,1323695,CWE23SP2MS1,https://www.lowes.com/pd/Cafe-23-1-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000842474,['Counter-Depth Refrigerators']
827,1291,Whirlpool ,23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Exterior Ice and Water Dispenser - Fingerprint Resistant Stainless Steel,916725,WRF954CIHZ,https://www.lowes.com/pd/Whirlpool-23-8-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000290043,['Counter-Depth Refrigerators']
828,1298,LG ,Craft Ice Smart Wi-Fi Enabled 22.5-cu ft 4-Door Counter-Depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,2610276,LRMVC2306D,https://www.lowes.com/pd/LG-Craft-Ice-Smart-Wi-Fi-Enabled-13-2-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-with-and-Door-within-Door-PrintProof-Black-Stainless-Steel-ENERGY-STAR/1002951082,['Counter-Depth Refrigerators']
829,1299,LG ,Craft Ice Smart Wi-Fi Enabled 22.5-cu ft 4-Door Counter-Depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Black Satinless Steel) ENERGY STAR,2610275,LRMDC2306D,https://www.lowes.com/pd/LG-Craft-Ice-Smart-Wi-Fi-Enabled-13-2-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-with-and-Door-within-Door-PrintProof-Black-Satinless-Steel-ENERGY-STAR/1002951068,['Counter-Depth Refrigerators']
830,1300,LG ,Craft Ice Smart WI-FI Enabled 22.5-cu ft 4-Door Counter-Depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,2610277,LRMVC2306S,https://www.lowes.com/pd/LG-Craft-Ice-Smart-WI-FI-Enabled-13-2-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-with-and-Door-within-Door-PrintProof-Stainless-Steel-ENERGY-STAR/1002951096,['Counter-Depth Refrigerators']
831,1304,Fisher & Paykel,20.1-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,2417898,RF201ADJSX5,https://www.lowes.com/pd/Fisher-Paykel-14-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-steel-ENERGY-STAR/1002839342,['Counter-Depth Refrigerators']
832,1331,Fisher & Paykel ,14.7-cu ft Counter-Depth Built-In French Door Refrigerator with Ice Maker (Custom Panel Ready) ENERGY STAR,2417873,RS32A72J1,https://www.lowes.com/pd/Fisher-Paykel-10-3-cu-ft-Built-in-French-Door-Refrigerator-with-Ice-Maker-Custom-panel-ready-ENERGY-STAR/1002891472,['Counter-Depth Refrigerators']
833,1333,Fisher & Paykel ,Series 7 10.6-cu ft 4-Door French Door Refrigerator with Ice Maker (Stainless steel),2758701,RF172GDUX1,https://www.lowes.com/pd/Fisher-Paykel-Series-7-10-6-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Stainless-steel/1003200324,['Counter-Depth Refrigerators']
834,1338,Hisense,4.4-cu ft Freestanding Mini Fridge (Black Stainless Steel),2131364,LCR44D6NVE,https://www.lowes.com/pd/Hisense-4-4-cu-ft-Freezerless-Refrigerator-Black-SS-Look-ENERGY-STAR/1002981222,['Counter-Depth Refrigerators']
835,1350,Equator Advanced Appliances ,10.5-cu ft Top-Freezer Refrigerator (Stainless) ENERGY STAR,2625962,ATFR1050ES,https://www.lowes.com/pd/Equator-Advanced-Appliances-10-5-cu-ft-Top-Freezer-Refrigerator-Stainless-ENERGY-STAR/5000149337,['Counter-Depth Refrigerators']
836,1352,Danby,Designer 11-cu ft Freezerless Refrigerator (White) ENERGY STAR,1109224,DAR110A1WDD,https://www.lowes.com/pd/Danby-Designer-11-cu-ft-Freezerless-Refrigerator-White-ENERGY-STAR/1000485969,['Freezerless Refrigerators']
837,1353,Whirlpool,SideKick 17.7-cu ft Freezerless Refrigerator (Monochromatic Stainless Steel),658933,WSR57R18DM,https://www.lowes.com/pd/Whirlpool-SideKick-17-7-cu-ft-Freezerless-Refrigerator-Monochromatic-Stainless-Steel/50303873,['Freezerless Refrigerators']
838,1354,Avallon,5.5-cu ft Freezerless Refrigerator (Stainless Steel),1619286,AFR241SSLH,https://www.lowes.com/pd/Avallon-5-5-cu-ft-Freezerless-Refrigerator-Stainless-Steel/1001301104,['Freezerless Refrigerators']
839,1355,Whirlpool,17.7-cu ft Freezerless Refrigerator (White) ENERGY STAR,796754,WRR56X18FW,https://www.lowes.com/pd/Whirlpool-17-7-cu-ft-Freezerless-Refrigerator-White-ENERGY-STAR/1000056883,['Freezerless Refrigerators']
840,1356,Maxx Ice,3-cu ft Freezerless Refrigerator (Stainless Steel),35268,MCR3U-O,https://www.lowes.com/pd/Maxx-Ice-3-cu-ft-Freezerless-Refrigerator-Stainless-Steel/3735237,['Freezerless Refrigerators']
841,1357,Bosch,Benchmark 16.8-cu ft Freezerless Refrigerator (Stainless Steel) Energy Star,1573406,B30IR900SP,https://www.lowes.com/pd/Bosch-Benchmark-16-8-cu-ft-Freezerless-Refrigerator-Sta/1001098126,['Freezerless Refrigerators']
842,1358,LG,7.6-cu ft Kimchi and Specialty Food Refrigerator (Platinum Silver) ENERGY STAR,1045641,LKIM08121V,https://www.lowes.com/pd/LG-7-6-cu-ft-Kimchi-and-Specialty-Food-Refrigerator-Platinum-Silver-ENERGY-STAR/1000399263,['Freezerless Refrigerators']
843,1359,FORNO,Colonge 14.6-cu ft Freezerless Refrigerator (Stainless steel),2652268,FFRBI1821-30S,https://www.lowes.com/pd/FORNO-Colonge-14-6-cu-ft-Freezerless-Refrigerator-Stainless-steel/1002982968,['Freezerless Refrigerators']
844,1360,Fisher & Paykel,ActiveSmart 16.3-cu ft Freezerless Refrigerator (Stainless) ENERGY STAR,1291857,RS3084SLK1,https://www.lowes.com/pd/Fisher-Paykel-ActiveSmart-16-3-cu-ft-Freezerless-Refrigerator-Stainless-ENERGY-STAR/1000731264,['Freezerless Refrigerators']
845,1361,Fisher & Paykel,ActiveSmart 12.4-cu ft Freezerless Refrigerator (Stainless) ENERGY STAR,1291856,RS2484SRK1,https://www.lowes.com/pd/Fisher-Paykel-ActiveSmart-12-4-cu-ft-Freezerless-Refrigerator-Stainless-ENERGY-STAR/1000731260,['Freezerless Refrigerators']
846,1362,Fisher & Paykel,ActiveSmart 16.3-cu ft Freezerless Refrigerator (Stainless) ENERGY STAR,1291858,RS3084SRK1,https://www.lowes.com/pd/Fisher-Paykel-ActiveSmart-16-3-cu-ft-Freezerless-Refrigerator-Stainless-ENERGY-STAR/1000731268,['Freezerless Refrigerators']
847,1363,Fisher & Paykel,ActiveSmart 16.3-cu ft Freezerless Refrigerator (Stainless) ENERGY STAR,1291853,RS3084SL1,https://www.lowes.com/pd/Fisher-Paykel-ActiveSmart-16-3-cu-ft-Freezerless-Refrigerator-Stainless-ENERGY-STAR/1000731248,['Freezerless Refrigerators']
848,1364,Fisher & Paykel ,ActiveSmart 12.4-cu ft Freezerless Refrigerator (Stainless) ENERGY STAR,1291855,RS2484SLK1,https://www.lowes.com/pd/Fisher-Paykel-ActiveSmart-12-4-cu-ft-Freezerless-Refrigerator-Stainless-ENERGY-STAR/1000731256,['Freezerless Refrigerators']
849,1365,Fisher & Paykel ,ActiveSmart 12.4-cu ft Freezerless Refrigerator (Stainless) ENERGY STAR,1291852,RS2484SR1,https://www.lowes.com/pd/Fisher-Paykel-ActiveSmart-12-4-cu-ft-Freezerless-Refrigerator-Stainless-ENERGY-STAR/1000731244,['Freezerless Refrigerators']
850,1366,Fisher & Paykel ,ActiveSmart 16.3-cu ft Freezerless Refrigerator (Stainless) ENERGY STAR,1291854,RS3084SR1,https://www.lowes.com/pd/Fisher-Paykel-ActiveSmart-16-3-cu-ft-Freezerless-Refrigerator-Stainless-ENERGY-STAR/1000731252,['Freezerless Refrigerators']
