,Unnamed: 0,Brand,Title,Sku,Model,Url,Categories
74,74,Whirlpool,20-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel,916708,WRF540CWHZ,https://www.lowes.com/pd/Whirlpool-20-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000287229,['French Door Refrigerators']
75,75,Maytag,24.7-cu ft 3-Door 36-in French Door Refrigerator with Power Cold Feature - Fingerprint Resistant Stainless Steel,731366,MFI2570FEZ,https://www.lowes.com/pd/Maytag-24-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000121079,['French Door Refrigerators']
76,76,LG,22.7-cu ft 4-Door Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,2491225,LMWC23626S,https://www.lowes.com/pd/LG-22-7-cu-ft-4-Door-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1002624086,['French Door Refrigerators']
77,77,Thor Kitchen,20.7-cu ft 4-Door Counter-Depth French Door Refrigerator with Ice Maker (Stainless Steel),1689483,HRF3601F,https://www.lowes.com/pd/Thor-Kitchen-20-7-cu-ft-4-Door-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/1001417372,['French Door Refrigerators']
78,78,Samsung,Family Hub Family Hub 27.7-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,2545884,RF28T5F01SR,https://www.lowes.com/pd/Samsung-Family-Hub-Family-Hub-19-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1003051810,['French Door Refrigerators']
79,79,Whirlpool,19.7-cu ft 3-Door 30-in French Door Refrigerator with Exterior Water - Black Stainless,808701,WRF560SEHV,https://www.lowes.com/pd/Whirlpool-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000544113,['French Door Refrigerators']
80,80,Whirlpool,25.2-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless) ENERGY STAR,490612,WRF535SWHV,https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/1000257809,['French Door Refrigerators']
81,81,Samsung,28.2-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,2516856,RF28T5001SG,https://www.lowes.com/pd/Samsung-19-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1003081536,['French Door Refrigerators']
82,82,GE,18.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR,952948,GWE19JMLES,https://www.lowes.com/pd/GE-18-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000347749,['French Door Refrigerators']
83,83,Whirlpool,25.2-cu ft 3-Door 36-in French Door Refrigerator with Ice Maker and Interior Water Dispenser - Black,916703,WRF535SWHB,https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Black-ENERGY-STAR/1000287219,['French Door Refrigerators']
84,84,Samsung ,28.2-cu ft French Door Refrigerator with Ice Maker (White) ENERGY STAR,2545883,RF28T5001WW,https://www.lowes.com/pd/Samsung-19-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1003081550,['French Door Refrigerators']
85,85,FORNO ,FONRO Moena 19.2-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),2652267,FFRBI1820-36SB,https://www.lowes.com/pd/FORNO-FONRO-Moena-12-1-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Stainless-steel/1002982962,['French Door Refrigerators']
86,86,Samsung ,21.6-cu ft French Door Refrigerator with Ice Maker (White),725381,RF220NCTAWW,https://www.lowes.com/pd/Samsung-21-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White/1000075319,['French Door Refrigerators']
87,87,FORNO ,19-cu ft 4-Door French Door Refrigerator (Fingerprint-Resistant Stainless Steel),2652264,FFFFD1907-33SB,https://www.lowes.com/pd/FORNO-12-35-cu-ft-4-Door-French-Door-Refrigerator-Stainless-steel/1002982950,['French Door Refrigerators']
88,88,Samsung ,17.5-cu ft 3-Door Counter-Depth French Door Refrigerators Single Ice Maker (White),652270,RF18HFENBWW,https://www.lowes.com/pd/Samsung-17-5-cu-ft-3-Door-Counter-Depth-French-Door-Refrigerators-Single-Ice-Maker-White/50297287,['French Door Refrigerators']
89,89,Samsung ,24.73-cu ft 4-Door French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,511090,RF25HMEDBSR,https://www.lowes.com/pd/Samsung-24-73-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50143402,['French Door Refrigerators']
90,90,LG ,29.7-cu ft 4-Door French Door Refrigerator with Ice Maker and Door within Door (Stainless Steel) ENERGY STAR,80345,LMXS30776S,https://www.lowes.com/pd/LG-29-7-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Stainless-Steel-ENERGY-STAR/50273985,['French Door Refrigerators']
91,91,Samsung ,4-Door Flex 22.6-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,492907,RF24FSEDBSR,https://www.lowes.com/pd/Samsung-4-Door-Flex-22-6-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50073201,['French Door Refrigerators']
92,92,Samsung ,22.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Tuscan Stainless Steel) ENERGY STAR,1357336,RF23R6201DT,https://www.lowes.com/pd/Samsung-22-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Tuscan-Stainless-Steel-ENERGY-STAR/1000969480,['French Door Refrigerators']
93,93,Samsung ,28-cu ft French Door Refrigerator with Ice Maker (White) ENERGY STAR,1357332,RF28R6202WW,https://www.lowes.com/pd/Samsung-28-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000969462,['French Door Refrigerators']
94,94,Samsung ,28-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Tuscan Stainless Steel) ENERGY STAR,1357330,RF28R6201DT,https://www.lowes.com/pd/Samsung-28-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Tuscan-Stainless-Steel-ENERGY-STAR/1000969450,['French Door Refrigerators']
95,95,Samsung ,22.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (White) ENERGY STAR,1357338,RF23R6201WW,https://www.lowes.com/pd/Samsung-22-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000969492,['French Door Refrigerators']
96,96,Samsung ,28-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1357331,RF28R6201SG,https://www.lowes.com/pd/Samsung-RF28R6201S-28-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000969456,['French Door Refrigerators']
97,97,Samsung ,Food Showcase 22.5-cu ft Counter-depth French Door Refrigerator with Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1357339,RF23R6301SR,https://www.lowes.com/pd/Samsung-Food-Showcase-22-5-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000969498,['French Door Refrigerators']
98,98,Samsung ,22.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1357337,RF23R6201SG,https://www.lowes.com/pd/Samsung-22-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000969486,['French Door Refrigerators']
99,99,Samsung ,Food Showcase 27.8-cu ft French Door Refrigerator with Ice Maker and Door within Door (Fingerprint-Resistant Tuscan Stainless Steel) ENERGY STAR,1357333,RF28R6301DT,https://www.lowes.com/pd/Samsung-Food-Showcase-27-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Tuscan-Stainless-Steel-ENERGY-STAR/1000969468,['French Door Refrigerators']
100,100,Samsung ,Family Hub 22-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1392373,RF22R7551SR,https://www.lowes.com/pd/Samsung-Family-Hub-22-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000948468,['French Door Refrigerators']
101,101,Samsung ,Family Hub Family Hub 27.7-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1392374,RF28R7551SG,https://www.lowes.com/pd/Samsung-Family-Hub-Family-Hub-27-7-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000948504,['French Door Refrigerators']
102,102,Samsung ,Family Hub 27.7-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Tuscan Stainless Steel) ENERGY STAR,1392375,RF28R7551DT,https://www.lowes.com/pd/Samsung-Family-Hub-27-7-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Tuscan-Stainless-Steel-ENERGY-STAR/1000948540,['French Door Refrigerators']
103,103,Cafe ,18.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte White) ENERGY STAR,1442919,CWE19SP4NW2,https://www.lowes.com/pd/Cafe-18-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-White-ENERGY-STAR/1000955580,['French Door Refrigerators']
104,104,Cafe ,18.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte Black) ENERGY STAR,1442918,CWE19SP3ND1,https://www.lowes.com/pd/Cafe-18-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-Black-ENERGY-STAR/1000955576,['French Door Refrigerators']
105,105,Thor Kitchen ,22.6-cu ft 4-Door French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),1637475,HRF3603F,https://www.lowes.com/pd/Thor-Kitchen-22-6-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1001336990,['French Door Refrigerators']
106,106,Samsung ,22.6-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Tuscan Stainless Steel) ENERGY STAR,1438342,RF23M8070DT,https://www.lowes.com/pd/Samsung-22-6-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Tuscan-Stainless-Steel-ENERGY-STAR/1001035268,['French Door Refrigerators']
107,107,Cafe ,Modern Glass 27.8-cu ft 4-Door French Door Refrigerator with Ice Maker (Platinum Glass) ENERGY STAR,1596862,CVE28DM5NS5,https://www.lowes.com/pd/Cafe-Smart-27-8-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Platinum-Glass-ENERGY-STAR/1001167508,['French Door Refrigerators']
108,108,LG,22.8-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1256300,LFCC22426S,https://www.lowes.com/pd/LG-22-8-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000688820,['French Door Refrigerators']
109,109,Whirlpool,19.7-cu ft 3-Door 30-in French Door Refrigerator with Exterior Water - Fingerprint Resistant Stainless Steel,1157270,WRF560SEHZ,https://www.lowes.com/pd/Whirlpool-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000595993,['French Door Refrigerators']
110,110,Fisher & Paykel,20.1-cu ft Counter-depth French Door Refrigerator (White) ENERGY STAR,1034294,RF201ADW5 N,https://www.lowes.com/pd/Fisher-Paykel-20-1-cu-ft-Counter-depth-French-Door-Refrigerator-White-ENERGY-STAR/1000625107,['French Door Refrigerators']
111,111,Fisher & Paykel,16.9-cu ft Counter-depth French Door Refrigerator (White),1034291,RF170ADW5 N,https://www.lowes.com/pd/Fisher-Paykel-16-9-cu-ft-Counter-depth-French-Door-Refrigerator-White/1000609371,['French Door Refrigerators']
112,112,Frigidaire,Gallery 22.4-cu ft French Door Refrigerator with Ice Maker (Smudge-Proof Stainless Steel) ENERGY STAR,1185273,FGHG2368TF,https://www.lowes.com/pd/Frigidaire-Gallery-22-4-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Smudge-Proof-Stainless-Steel-ENERGY-STAR/1000609539,['French Door Refrigerators']
113,113,Fisher & Paykel,20.1-cu ft Counter-Depth French Door Refrigerator (Stainless Steel) ENERGY STAR,1034295,RF201ADX5 N,https://www.lowes.com/pd/Fisher-Paykel-20-1-cu-ft-Counter-depth-French-Door-Refrigerator-Ezkleen-Stainless-Steel-ENERGY-STAR/1000609387,['French Door Refrigerators']
114,114,Fisher & Paykel,RF170A 16.9-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1216569,RF170ADUSB5,https://www.lowes.com/pd/Fisher-Paykel-RF170A-16-9-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000696180,['French Door Refrigerators']
115,115,Fisher & Paykel,Series 7 20.1-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1216570,RF201ADUSB5,https://www.lowes.com/pd/Fisher-Paykel-RF210A-20-1-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000696182,['French Door Refrigerators']
116,116,Fisher & Paykel,16.8-cu ft Counter-depth Built-In French Door Refrigerator with Ice Maker (Fingerprint-Resistant Custom Panel Ready),1034302,RS36A80U1 N,https://www.lowes.com/pd/Fisher-Paykel-16-8-cu-ft-Counter-depth-Built-In-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Custom-Panel-Ready/1000606017,['French Door Refrigerators']
117,117,LG,21.8-cu ft French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,551650,LFC22770ST,https://www.lowes.com/pd/LG-21-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50183343,['French Door Refrigerators']
118,118,KitchenAid,24.2-cu ft 3-Door 42-in Built-in French Door Refrigerator with Platinum Interior Design - Stainless Steel,534523,KBFN502ESS,https://www.lowes.com/pd/KitchenAid-24-2-cu-ft-Built-In-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50385668,['French Door Refrigerators']
119,119,KitchenAid,22.1-cu ft 3-Door Standard-Depth 33-in French Door Refrigerator with Interior Dispense - Stainless Steel,484282,KRFF302ESS,https://www.lowes.com/pd/KitchenAid-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50385666,['French Door Refrigerators']
120,120,LG ,22.7-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,646957,LMXC23746S,https://www.lowes.com/pd/LG-22-7-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50300091,['French Door Refrigerators']
121,121,LG ,22.7-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless) ENERGY STAR,693997,LMXC23746D,https://www.lowes.com/pd/LG-22-7-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-ENERGY-STAR/50438256,['French Door Refrigerators']
122,122,KitchenAid ,24.2-cu ft 3-Door 42-in Built-in Panel Ready French Door Refrigerator with Platinum Interior Design,609463,KBFN502EPA,https://www.lowes.com/pd/KitchenAid-24-2-cu-ft-Built-In-French-Door-Refrigerator-with-Ice-Maker-Panel-Ready-ENERGY-STAR/50331733,['French Door Refrigerators']
123,123,MARVEL ,Professional 22.2-cu ft Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel),693247,AMPROFD23-SS,https://www.lowes.com/pd/MARVEL-Professional-22-2-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/999912541,['French Door Refrigerators']
124,124,KitchenAid ,"26.8-cu ft Standard-Depth 36-in French Door Refrigerator, Exterior Ice and Water - Stainless Steel with PrintShield Finish",1041691,KRFF507HPS,https://www.lowes.com/pd/KitchenAid-26-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000526113,['French Door Refrigerators']
125,125,KitchenAid ,"26.8-cu ft Standard-Depth 36-in French Door Refrigerator, Exterior Ice and Water - White",1041692,KRFF507HWH,https://www.lowes.com/pd/KitchenAid-26-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White/1000526123,['French Door Refrigerators']
126,126,KitchenAid ,"26.8-cu ft Standard-Depth 36-in French Door Refrigerator, Exterior Ice and Water - Black Stainless with PrintShield Finish",1041690,KRFF507HBS,https://www.lowes.com/pd/KitchenAid-26-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000526103,['French Door Refrigerators']
127,127,Frigidaire ,Gallery 21.7-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1100480,FGHD2368TF,https://www.lowes.com/pd/Frigidaire-Gallery-21-7-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000484135,['French Door Refrigerators']
128,128,Frigidaire ,Gallery 26.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1100479,FGHB2868TF,https://www.lowes.com/pd/Frigidaire-Gallery-26-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000484125,['French Door Refrigerators']
129,129,Whirlpool ,22.1-cu ft 3-Door 33-in French Door Refrigerator - Fingerprint Resistant Stainless Steel,912759,WRFA32SMHZ,https://www.lowes.com/pd/Whirlpool-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000455607,['French Door Refrigerators']
130,130,Electrolux ,22.3-cu ft Counter-depth French Door Refrigerator with Ice Maker (Stainless Steel),690108,EI23BC82SS,https://www.lowes.com/pd/Electrolux-22-3-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/1000458529,['French Door Refrigerators']
131,131,Whirlpool ,25.2-cu ft 3-Door 36-in French Door Refrigerator - Fingerprint Resistant Stainless Steel,912761,WRFA35SWHZ,https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000455615,['French Door Refrigerators']
132,132,Frigidaire ,Gallery 26.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,1023153,FGHB2868TD,https://www.lowes.com/pd/Frigidaire-Gallery-26-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000425021,['French Door Refrigerators']
133,133,GE ,17.5-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Slate) ENERGY STAR,1073617,GYE18JEMDS,https://www.lowes.com/pd/GE-17-5-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Slate-ENERGY-STAR/1000432289,['French Door Refrigerators']
134,134,Frigidaire ,Gallery 27.6-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,1297472,FGHN2868TF,https://www.lowes.com/pd/Frigidaire-Gallery-27-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000761802,['French Door Refrigerators']
135,135,GE ,27.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Slate),962600,GFE28GELDS,https://www.lowes.com/pd/GE-27-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Slate/1000342269,['French Door Refrigerators']
136,136,Samsung ,17.5-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel),958862,RF18HFENBSG,https://www.lowes.com/pd/Samsung-17-5-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel/1000341597,['French Door Refrigerators']
137,137,LG ,Smart Wi-Fi Enabled 27.9-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,950199,LFXS28968D,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-27-9-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000342993,['French Door Refrigerators']
